,actual_CETR,actual_GETR,actual_TSTA,actual_TSDA,pred_CETR,pred_GETR,pred_TSTA,pred_TSDA
1285,0.151262579,0.246406126,0.047049833,0.037216285,0.1462932676076889,0.2491985559463501,0.038393061608076096,0.020514890551567078
1308,0.0,0.0,0.060526044,0.067187236,-0.001047784462571144,-0.0021003459114581347,0.0489746630191803,0.07324182242155075
1326,0.331865125,0.214535309,-0.026038547,-0.027400997,0.3396461606025696,0.21673396229743958,-0.039122872054576874,-0.02925063669681549
1339,1.0,0.0,-0.066108374,-0.057857977,0.9997068047523499,-0.0036088130436837673,-0.010549694299697876,-0.00491520669311285
1368,0.249951435,0.252779656,-0.141268645,-0.152117475,0.24763301014900208,0.25878092646598816,-0.131044402718544,-0.10482171922922134
1381,0.0,0.0,-0.051949977,-0.056256474,0.00497062923386693,-0.0006406244938261807,-0.060584429651498795,-0.04817637428641319
1393,0.006257228,0.24575703,0.015958577,0.01073525,0.04409482702612877,0.24129238724708557,0.016575705260038376,0.026062117889523506
1399,0.02731775,0.148089071,-0.042042435,-0.016075936,0.02613726444542408,0.15402333438396454,-0.03178867697715759,-0.03544997796416283
1413,0.248836797,0.265080587,0.037872147,0.028198209,0.23653288185596466,0.24769344925880432,0.03487491235136986,0.0514017753303051
1427,0.040497594,0.231019866,0.035068328,0.06326182,0.05154731497168541,0.23050427436828613,0.026757124811410904,0.05297220125794411
1444,0.267748076,0.333734064,0.010356782,0.002546288,0.28248700499534607,0.29309892654418945,0.0162640493363142,-0.008531253784894943
1458,0.276556498,0.251643015,0.018361637,0.023475225,0.2681158781051636,0.2555183172225952,0.019129052758216858,0.03523555397987366
1472,0.0,0.159467428,-0.010322676,-0.016023238,-0.0049480111338198185,0.16396251320838928,-0.022477803751826286,-0.00952148251235485
1490,0.051105862,0.282702481,-0.008970062,0.00529825,0.051762886345386505,0.2912244200706482,0.021175868809223175,0.041591741144657135
1515,0.135332633,0.218648691,0.011099538,0.036359844,0.13338135182857513,0.22534261643886566,0.02105662040412426,0.029785024002194405
1542,0.0,0.040351845,-0.108046637,-0.102933707,0.0002472720225341618,0.03861033171415329,-0.14909766614437103,-0.14419451355934143
1552,0.212210354,0.184946474,-0.102903102,-0.097038012,0.17099988460540771,0.22872582077980042,-0.09047245979309082,-0.09516772627830505
1566,0.589350196,0.225105081,-0.025882886,-0.015160312,0.5241342782974243,0.20231884717941284,0.02273787185549736,0.01305359322577715
1575,0.246767113,0.188737715,0.01644177,0.010564214,0.26617705821990967,0.16397064924240112,0.01110066007822752,-0.00014396643382497132
1579,0.20239516,0.613689704,-0.037078509,0.015047698,0.2183331400156021,0.627578854560852,-0.04701463133096695,-0.04342733323574066
1583,0.020800954,0.0,-0.038392646,-0.010365873,0.0250196885317564,-0.0015489456709474325,-0.10705753415822983,-0.07629431784152985
1589,0.039550727,0.205545922,-0.161472906,-0.136461041,0.02883232571184635,0.21767227351665497,-0.1981351673603058,-0.21349434554576874
1603,0.257860284,0.264456192,-0.053983182,-0.057718452,0.26573312282562256,0.27449890971183777,-0.0733834058046341,-0.04809409752488136
1614,0.018102693,0.049914228,-0.045087619,-0.011099108,0.03821324557065964,-0.004004431888461113,0.020546989515423775,0.028354918584227562
1625,0.127682738,0.142241005,-0.14943925,-0.119537671,0.12835387885570526,0.14178867638111115,-0.17186298966407776,-0.1864423304796219
1648,0.040669655,0.178597234,-0.057418086,-0.048687197,0.028725646436214447,0.1890610158443451,-0.05002012103796005,-0.020641986280679703
1665,0.052732988,0.242051962,0.057893746,0.041008192,0.07214765250682831,0.2550053596496582,0.06039530038833618,0.06830023974180222
1670,0.101435309,0.0,-0.017786613,-0.014889322,0.08414488285779953,0.010279674082994461,0.025496458634734154,0.031039364635944366
1687,0.35230632,0.430893817,0.028814784,0.01840988,0.35872384905815125,0.4420504868030548,0.01056922972202301,0.009659227915108204
1693,0.101982928,0.117363749,0.022922094,0.07532245,0.10396911203861237,0.10792415589094162,-0.05981229618191719,-0.022390251979231834
1703,0.313774422,0.249306058,0.068871095,0.053119308,0.3012585937976837,0.24932800233364105,0.0469285249710083,0.04050692915916443
1718,0.117178909,0.0,-0.050802873,-0.042560923,0.10811052471399307,-0.008607516065239906,-0.06211771443486214,-0.02611280232667923
1731,0.206408216,0.224876014,0.078408186,0.080065057,0.19838523864746094,0.2175869345664978,0.06763357669115067,0.045817065984010696
1745,0.007957956,0.224166921,0.03835691,0.071742366,0.004361269064247608,0.2270866185426712,0.03481796383857727,0.034234318882226944
1758,0.100138767,0.403626122,0.099332031,0.086545151,0.10092897713184357,0.40901094675064087,0.08594615757465363,0.07075197249650955
1768,0.391662863,0.347489377,0.015737354,0.011827715,0.33009758591651917,0.31895920634269714,0.02250375784933567,0.027914846315979958
1774,0.077813645,0.107995087,-0.121636287,-0.084613403,0.06731439381837845,0.11008484661579132,-0.15292847156524658,-0.13848067820072174
1790,0.185696974,0.199120026,0.073792398,0.088507722,0.18683528900146484,0.20315006375312805,0.036275796592235565,0.01966620795428753
1799,0.073678278,0.23399232,-0.008486106,0.002730971,0.1181713342666626,0.23538927733898163,-0.019871847704052925,0.0018210187554359436
1813,0.0,0.0,-0.037463609,-0.025945442,0.004101141821593046,0.0013048709370195866,0.015558935701847076,0.01829473301768303
1827,0.0,0.0,-0.02567453,0.012273798,0.004774201661348343,-0.006045507732778788,0.0009068774525076151,0.0323106050491333
1841,0.115540028,0.101030485,0.034499182,0.038483099,0.10178031027317047,0.11356832832098007,0.001810058020055294,0.02856605499982834
1855,0.077537289,0.15364095,0.086922236,0.070013143,0.06808184832334518,0.1448051631450653,0.07486127316951752,0.07917372137308121
1869,0.181897899,0.0,-0.13999957,-0.154561629,0.19494543969631195,0.0021045419853180647,-0.20237313210964203,-0.2069968283176422
1883,0.106236864,0.183275053,-0.003499506,-0.002599768,0.10664507001638412,0.17280222475528717,-0.0032605095766484737,-0.014173549599945545
1886,0.0,0.0,-0.126832534,-0.07467121,0.004816124215722084,0.005612237844616175,-0.21157434582710266,-0.1486966609954834
1900,0.175343738,0.266742175,0.146420264,0.135236821,0.170389324426651,0.2686501741409302,0.16821074485778809,0.142025887966156
1914,0.084410749,0.140480644,-0.008171008,-0.003931024,0.08452333509922028,0.15048786997795105,-0.03303855285048485,0.003449938492849469
1940,0.118290462,0.197969536,-0.035872334,-0.037160997,0.09670532494783401,0.18468162417411804,-0.059948842972517014,-0.040974635630846024
1954,0.079566288,0.110791619,-0.022665436,-0.02085709,0.07247979193925858,0.10682722926139832,-0.03862811252474785,-0.018598485738039017
1966,0.231051535,0.222798696,-0.175900628,-0.185633535,0.23911061882972717,0.24541421234607697,-0.20127922296524048,-0.11893215775489807
1977,0.162573792,0.151676682,0.045631453,0.035920489,0.16031508147716522,0.14848394691944122,0.04241833835840225,0.03675862401723862
1986,0.011936331,0.0,-0.23113266,-0.227410183,0.027156559750437737,0.004395675845444202,-0.2656242251396179,-0.200722798705101
1995,0.385534899,0.214065984,-0.229798572,-0.172006215,0.3766642212867737,0.22108474373817444,-0.30642202496528625,-0.16365492343902588
2002,0.013815574,0.026945112,0.032282456,0.069363286,0.0019525217358022928,0.03852631896734238,0.042112112045288086,0.036481596529483795
2016,0.048872902,0.0,0.036128587,0.019053304,0.04723625257611275,0.014240095391869545,0.039171356707811356,0.035912442952394485
2038,1.0,0.527913606,-0.043270484,-0.034652412,1.0078006982803345,0.5232264399528503,-0.062461838126182556,-0.0736900046467781
2049,0.084042973,0.153151121,0.019129834,0.033535913,0.08664004504680634,0.15157826244831085,0.03912907838821411,0.04816998913884163
2064,0.182797824,0.232975397,-0.050778238,0.00040206,0.17942973971366882,0.24423395097255707,-0.08254511654376984,-0.002763688564300537
2075,0.176715775,0.229530511,0.043164699,0.013464524,0.19667212665081024,0.2301730215549469,0.04266084358096123,0.021741917356848717
2109,0.143038031,0.206820346,0.000575787,-0.031097174,0.1462041586637497,0.2073104977607727,-0.051628995686769485,-0.04087390378117561
2114,0.033360572,0.111895274,-0.112552556,-0.113396791,0.014380465261638165,0.10654780268669128,-0.2815057933330536,-0.10014671832323074
2128,0.000647378,0.0,-0.007458089,-0.005207365,0.011724816635251045,-0.002999168122187257,0.019838742911815643,0.028126850724220276
2142,0.053824619,0.199612232,-0.016562863,-0.020302924,0.05383143201470375,0.2053895741701126,-0.025576241314411163,-0.041186995804309845
2155,0.28041485,0.291411112,-0.099535594,-0.102421367,0.2881973683834076,0.311587929725647,-0.11755182594060898,-0.08362597227096558
2173,0.182035872,0.129109489,-0.040032462,-0.02108682,0.16610686480998993,0.14463062584400177,-0.01221548579633236,0.011550364084541798
2180,0.0600316,0.022411733,-0.029571542,-0.015364092,0.051132749766111374,0.022486433386802673,-0.012580912560224533,0.00038309814408421516
2187,0.706580887,0.451767134,0.052007463,0.026438838,0.6890378594398499,0.4589433968067169,-0.07997903972864151,-0.10856694728136063
2211,0.096185472,0.216430542,-0.059829293,-0.055123112,0.11146971583366394,0.2268248349428177,-0.034446023404598236,-0.06109096109867096
2235,0.0,0.0,-0.151528912,-0.147323283,-0.005104281939566135,-0.0008292793063446879,-0.15926054120063782,-0.11664328724145889
2249,0.287698549,0.165578565,-0.067859499,-0.063208927,0.2853046655654907,0.1627715826034546,-0.10219098627567291,-0.10800924897193909
2261,1.0,0.281161478,-0.823904396,-0.754540274,0.99272221326828,0.22619211673736572,-0.66454017162323,-0.9590118527412415
2287,0.471228471,0.352388258,-0.212495697,-0.216769015,0.44591155648231506,0.34798315167427063,-0.2132139801979065,-0.1928466111421585
2297,0.430931594,0.19421157,0.012512067,-0.021475069,0.44130516052246094,0.20687422156333923,-0.005961146205663681,-0.004975653253495693
2313,0.273371027,0.230591891,0.019511956,0.018300741,0.2637655436992645,0.2339182198047638,0.02554224617779255,0.035124149173498154
2326,0.166237253,0.0,0.076787415,0.080129509,0.15769460797309875,0.008071738295257092,0.09952498227357864,0.12969131767749786
2334,0.063132058,0.198621562,0.021943647,0.074642091,0.043121010065078735,0.18582190573215485,-0.10249228775501251,-0.10850464552640915
2343,0.022378241,0.254572998,-0.107481999,-0.096564337,0.02124338038265705,0.2405625432729721,-0.15451602637767792,-0.14898452162742615
2356,0.005605922,0.085862605,-0.10437893,-0.094237203,0.011377887800335884,0.08967375755310059,-0.09628482908010483,-0.10930493474006653
2361,0.124489387,0.102879706,-0.093375902,-0.085758285,0.12825776636600494,0.10851018130779266,-0.08348020911216736,-0.04438682645559311
2375,0.229508335,0.169624487,-0.117131971,-0.102841862,0.2452860325574875,0.17792226374149323,-0.12978734076023102,-0.10561659932136536
2392,0.083887016,0.193479316,0.089219926,0.103527455,0.07135886698961258,0.20096951723098755,0.028599318116903305,0.030897317454218864
2411,0.186560295,0.192615528,-0.012804501,-0.015324906,0.18179605901241302,0.18882152438163757,-0.004175478592514992,-0.0027167450170964003
2425,0.152195961,0.19634691,0.1615368,0.114947843,0.16807639598846436,0.20184218883514404,0.16696465015411377,0.09303896874189377
2454,0.006002139,0.0,-0.000933762,0.000273403,0.0170271173119545,0.001897383132018149,-0.05572221055626869,-0.01343486551195383
2462,0.0,0.183434931,0.00357895,0.017073561,0.007233334239572287,0.19954173266887665,-0.0025601102970540524,0.009377405047416687
2466,0.14727162,0.289266094,0.008530154,0.005298379,0.16513939201831818,0.31669679284095764,0.00985657051205635,0.0029818271286785603
2479,0.090427176,0.144014472,-0.135200353,-0.104394643,0.08891448378562927,0.12852077186107635,-0.05846843868494034,0.006302938796579838
2485,0.151312487,0.164903466,-0.095769277,-0.090876815,0.2452276349067688,0.21140864491462708,-0.08844824135303497,-0.06466487795114517
2499,0.40700891,0.223011154,0.033592295,0.01866708,0.4058235287666321,0.24670366942882538,0.024496914818882942,-0.0029367634560912848
2507,0.110804163,0.181294431,-0.037117589,-0.053146726,0.117316335439682,0.17086075246334076,-0.047245170921087265,-0.03922033682465553
2520,0.099041238,0.180074136,-0.232992822,-0.200269127,0.10779242217540741,0.18096816539764404,-0.2575131058692932,-0.2534489631652832
2533,0.0,0.0,-0.086171014,-0.088316746,-0.00021367930457927287,0.00347952451556921,-0.13165278732776642,-0.08550972491502762
2557,0.290012227,0.344616918,-0.030624778,-0.016738352,0.28086671233177185,0.33745041489601135,-0.03450826182961464,-0.025262441486120224
2572,0.137612361,0.055965222,0.181139562,0.075407003,0.16271597146987915,0.06672623753547668,0.02681535668671131,0.04247833788394928
2597,1.0,0.0,-0.084088738,-0.086873298,0.9983381032943726,-0.00018833327339962125,-0.1318913996219635,-0.1388670653104782
2611,0.336972125,0.0,0.029737815,0.014812129,0.3337532579898834,0.003222942352294922,-0.01920791156589985,-0.007258065976202488
2624,0.061704314,0.176033575,0.00021942,-0.006358398,0.04485304653644562,0.21897472441196442,0.0062639652751386166,-0.00889122486114502
2634,0.379023103,0.101194609,-0.254752381,-0.289867391,0.3661259710788727,0.10722668468952179,-0.3618026077747345,-0.361738383769989
2645,0.0,0.057259769,0.051476737,0.051770504,-0.0018990220269188285,0.06361168622970581,0.03266475349664688,0.05264115333557129
2659,0.013868862,0.203837614,-0.005019684,0.005303901,0.00926981121301651,0.20810416340827942,-0.033974096179008484,0.011644952930510044
2672,0.05265031,0.098885981,-0.078442827,-0.03649191,0.04605502262711525,0.0773332417011261,-0.0408807098865509,0.07040721923112869
2677,0.015052924,0.194497236,0.033241354,0.036235263,0.027744589373469353,0.20864279568195343,0.0324130579829216,0.008246778510510921
2692,0.30822212,0.0,0.024867568,-0.004754294,0.30857640504837036,0.007621241267770529,0.0687817707657814,0.05272489786148071
2706,0.343694124,0.302151889,-0.054370721,-0.028370431,0.3476860821247101,0.3023000955581665,-0.08398495614528656,-0.03266591578722
2720,0.254582327,0.245364199,-0.031802993,-0.028104497,0.252871572971344,0.23412726819515228,-0.074403777718544,-0.08017247170209885
2751,0.470006775,0.0,-0.111213357,-0.106867063,0.42556390166282654,0.002541125286370516,-0.21315647661685944,-0.13372430205345154
2765,0.149994514,0.240433732,-0.007681174,0.091059888,0.15388141572475433,0.23941846191883087,-0.007882945239543915,0.06737180054187775
2779,0.018960718,0.202754804,-0.032129803,-0.023193691,0.031619783490896225,0.20796003937721252,-0.006200422067195177,-0.04886561632156372
2787,0.051945589,0.789356998,-0.238644925,-0.19990228,0.040715716779232025,0.7927743196487427,-0.24160097539424896,-0.16038180887699127
2793,0.002298977,0.228650042,0.050085802,0.05670642,0.01183910109102726,0.23595184087753296,0.06247294694185257,0.04203369468450546
2801,0.0,0.0,-0.019121356,-0.006605016,0.009066142141819,0.005410703830420971,0.015105128288269043,0.02590775676071644
2815,0.12629669,0.199928143,-0.00952566,2.59396e-05,0.13408510386943817,0.20439450442790985,-0.01640215329825878,-0.018262099474668503
2827,0.0,0.197305777,-0.010179645,0.021928542,0.00529312202706933,0.19456283748149872,0.0147583382204175,0.03338184207677841
2841,0.180762149,0.186268322,0.011174845,0.012668114,0.18086078763008118,0.19796693325042725,-0.011749259196221828,-0.015724848955869675
2866,0.006017613,0.004885672,0.097508363,0.098762448,0.009658429771661758,0.011477285996079445,0.08298425376415253,0.09024365246295929
2882,0.027202271,0.023794411,0.089633158,0.125087317,0.03690330311655998,0.026008447632193565,0.05522327125072479,0.08515552431344986
2893,0.247880394,0.233645175,-0.077381556,-0.087141891,0.24759940803050995,0.2255573719739914,-0.07386904209852219,-0.05792902037501335
